Feature Name,Target,Diameter,Center Latitude,Center          Longitude,Feature Type,Approval Date,Origin
Tibrikot,Mars,59.08,12.56,305.13,"Crater, craters",1988,Town in Nepal.
Tignish,Mars,20.98,-30.74,87.04,"Crater, craters",1991,"Town in Prince Edward Island, Canada."
Tigre Valles,Mars,102.82,-12.02,322.91,"Vallis, valles","Jan 11, 2011",River in Peru.
Tikhonravov,Mars,343.70,13.28,35.93,"Crater, craters",1985,M. K.; Russian rocket scientist (1900-1974).
Tikhov,Mars,110.07,-50.68,105.80,"Crater, craters",1973,Gavril A.; Russian astronomer (1875-1960).
Tile,Mars,8.47,17.73,331.38,"Crater, craters",1976,Town in Somalia.
Timaru,Mars,18.40,-25.27,337.66,"Crater, craters",1976,Town in New Zealand.
Timbuktu,Mars,65.68,-5.56,322.48,"Crater, craters",1976,Town in Mali.
Timoshenko,Mars,86.11,41.76,296.00,"Crater, craters",1982,Ivan Fedorovich; Soviet astronomer (1918-1941).
Tinia Valles,Mars,17.83,-4.61,211.12,"Vallis, valles",1985,Classical river in Italy.
Tinjar Valles,Mars,400.58,37.54,124.27,"Vallis, valles",1985,"Modern river in Sarawak, Malaysia."
Tinto Vallis,Mars,191.97,-3.97,111.50,"Vallis, valles",2000,River in Spain.
Tisia Valles,Mars,384.05,-10.75,46.72,"Vallis, valles",1985,"Ancient name for modern Tisza River, Ukraine."
[Tithoniae Catena],Mars,380.00,-5.44,278.00,"Catena, catenae",1973,Classical albedo feature name. Name dropped because in the database twice.
Tithoniae Catenae,Mars,562.00,-5.50,278.18,"Catena, catenae",1987,Classical albedo feature name.
Tithoniae Fossae,Mars,838.00,-4.32,276.96,"Fossa, fossae",1982,Classical albedo name.
[Tithoniae Fossae],Mars,492.00,-6.33,277.50,"Fossa, fossae",1988,Classical albedo feature name. Name dropped because in the database twice.
Tithonium Chasma,Mars,802.78,-4.60,275.71,"Chasma, chasmata",1973,Classical albedo feature name.
Tithonius Lacus,Mars,0.00,-4.94,275.00,Albedo Feature,1958,“;Tithonian Lake“;; Tithonus received from his wife Eos eternal life but not eternal youth.
Tiu Valles,Mars,1720.00,16.23,325.14,"Vallis, valles",1973,Word for “;Mars“; in old English (West Germanic).
Tivat,Mars,3.62,-45.93,9.53,"Crater, craters","Sep 29, 2011",Town in Montenegro.
Tivoli,Mars,32.80,-14.33,100.91,"Crater, craters","Aug 24, 2010",Town in Grenada.
Tiwi,Mars,21.15,-27.56,335.24,"Crater, craters",1976,Town in Oman.
Toconao,Mars,17.16,-20.85,285.31,"Crater, craters",2006,Town in Chile.
Tokko,Mars,2.70,22.55,109.52,"Crater, craters",1988,Town in Russia.
Tokma,Mars,3.28,21.31,108.57,"Crater, craters",1988,Town in Russia.
Tolon,Mars,2.64,18.23,104.98,"Crater, craters",1988,Town in Russia.
Tomari,Mars,5.29,19.98,113.78,"Crater, craters",1988,Town in Russia.
Tombaugh,Mars,59.84,3.56,161.92,"Crater, craters",2006,Clyde William; American astronomer (1906-1997).
Tombe,Mars,5.99,-42.40,315.45,"Crater, craters",1976,Town in Sudan.
Tomini,Mars,7.77,16.26,125.88,"Crater, craters",2006,Town in Indonesia.
[Tōno],Mars,10.00,-44.86,307.80,"Crater, craters",1976,Town in Japan. Name dropped because crater cannot be located on imagery.
Tooting,Mars,27.86,23.21,207.76,"Crater, craters",2006,Town in England.
Topola,Mars,8.00,15.83,267.79,"Crater, craters","Feb 16, 2018",Town in Serbia.
Torbay,Mars,6.33,17.87,114.08,"Crater, craters",1988,Town in Australia.
Toro,Mars,41.40,17.04,71.82,"Crater, craters","Nov 24, 2008",Town in Spain.
Torsö,Mars,15.30,-44.29,308.82,"Crater, craters",1976,Town in Sweden.
Torup,Mars,42.72,-27.89,97.81,"Crater, craters",1991,Town in Sweden.
Townsend,Mars,92.00,-51.88,21.03,"Crater, craters","Feb 03, 2025",Marjorie; American electrical engineer and the first woman to manage a spacecraft launch for NASA (1930-2015).
Tractus Albus,Mars,0.00,29.71,280.00,Albedo Feature,1958,“;White Tract“; in Latin.
Tractus Catena,Mars,910.57,27.00,257.21,"Catena, catenae",1976,Classical albedo feature name.
Tractus Fossae,Mars,403.06,25.89,258.72,"Fossa, fossae",1988,Classical albedo feature name.
Trebia Valles,Mars,179.80,32.08,150.12,"Vallis, valles",1985,"Classical name for modern Trebbia River, Italy."
Trinacria,Mars,0.00,-24.74,92.00,Albedo Feature,1958,Classical name for Sicily.
Trinidad,Mars,27.91,-23.38,109.05,"Crater, craters",1991,Town in Peru.
Triolet,Mars,12.14,-37.09,191.98,"Crater, craters","Apr 16, 2008",Town in the Republic of Mauritius.
Trivium Charontis,Mars,0.00,19.78,162.00,Albedo Feature,1958,“;Crossroad of Charon“;; meeting place of several netherworld Canals.
Troika,Mars,13.43,16.83,105.14,"Crater, craters",1976,Town in Russia.
Trouvelot,Mars,148.78,16.09,347.02,"Crater, craters",1973,Étienne Léopold; French astronomer (1827-1895).
Troy,Mars,9.59,23.17,307.38,"Crater, craters",1976,"Town in Idaho, USA."
Trud,Mars,2.44,17.68,328.41,"Crater, craters",1976,Town in Russia.
Trumpler,Mars,75.35,-61.43,209.29,"Crater, craters",1973,Robert J.; American astronomer (1886-1956).
Tsau,Mars,6.61,49.49,121.06,"Crater, craters",1979,Town in Botswana.
Tsukuba,Mars,1.86,48.58,134.00,"Crater, craters",1979,Japanese mission control site.
Tuapi,Mars,4.48,16.98,104.34,"Crater, craters",1988,Town in Nicaragua.
Tugaske,Mars,30.89,-31.78,258.89,"Crater, craters",1991,Town in Saskatchewan.
Tumul,Mars,8.68,14.71,104.61,"Crater, craters",1988,Town in Russia.
Tungla,Mars,16.61,-40.77,89.64,"Crater, craters",1991,Town in Nicaragua.
Tupã,Mars,45.00,-42.68,38.09,"Crater, craters","Feb 03, 2025","Town in São Paulo state, Brazil."
Tura,Mars,14.81,-26.63,338.02,"Crater, craters",1976,Town in Russia.
Turbi,Mars,30.59,-40.62,308.55,"Crater, craters",1976,Town in Kenya.
Turma,Mars,6.68,17.31,108.11,"Crater, craters",1988,Town in Russia.
Tuscaloosa,Mars,59.66,-0.02,28.73,"Crater, craters",2000,"Town in Alabama, USA."
Tuskegee,Mars,62.88,-2.80,323.91,"Crater, craters",1976,"Town in Alabama, USA."
Tycho Brahe,Mars,105.27,-49.41,146.12,"Crater, craters",1973,Danish astronomer (1546-1601).
Tyndall,Mars,83.05,39.73,169.97,"Crater, craters",1973,John; British physicist (1820-1893).
Tyras Vallis,Mars,99.13,8.33,309.85,"Vallis, valles",1985,"Classical name for present Dniester River, Ukraine."
Tyrrhena Dorsa,Mars,779.40,-24.20,115.72,"Dorsum, dorsa",1991,Albedo feature name.
Tyrrhena Fossae,Mars,305.55,-22.23,105.80,"Fossa, fossae",1991,Classical albedo name.
[Tyrrhena Mons],Mars,107.00,-24.15,101.10,"Mons, montes",1991,Classical albedo name.
Tyrrhena Patera,Mars,12.64,-21.39,106.63,"Patera, paterae",1973,Classical albedo feature name.
Tyrrhena Terra,Mars,2470.14,-11.90,88.84,"Terra, terrae",1979,Classical albedo feature name.
Tyrrhenus Labyrinthus,Mars,102.68,-16.18,101.12,"Labyrinthus, labyrinthi",2006,Classical albedo feature name.
Tyrrhenus Mons,Mars,269.77,-21.63,105.88,"Mons, montes","Sep 19, 2007",Classical albedo feature name.
Tyuratam,Mars,0.30,-45.04,202.04,"Crater, craters","Aug 05, 2013",(Töretam) Township in Kazakhstan.
Ubud,Mars,27.00,-10.63,341.68,"Crater, craters","Nov 28, 2016",Town in Indonesia.
Uchronia,Mars,0.00,69.78,100.00,Albedo Feature,1958,“;Land of Agelessness.“;
Udzha,Mars,42.87,81.92,77.35,"Crater, craters",2006,Village in northern Russia.
Ulricehamn,Mars,2.34,17.95,76.91,"Crater, craters","Jan 17, 2020",Town in Sweden.
Ultima Lingula,Mars,551.28,-76.32,142.56,"Lingula, lingulae",2006,Classical albedo feature name.
[Ultimi Cavi],Mars,320.00,-74.32,155.50,"Cavus, cavi",1984,See Thyles Rupes; name dropped 1984.
Ultimi Scopuli,Mars,560.47,-77.88,179.04,"Scopulus, scopuli",2006,Classical albedo feature name.
Ultimum Chasma,Mars,322.09,-81.10,151.37,"Chasma, chasmata",2006,Classical albedo feature name.
Ulu,Mars,3.43,22.49,107.32,"Crater, craters",1988,Town in Russia.
Ulya,Mars,8.02,-17.90,111.68,"Crater, craters",1991,Town in Russia.
Ulysses Colles,Mars,84.81,6.14,236.91,"Collis, colles","Jul 20, 2012",Classical albedo feature name.
Ulysses Fossae,Mars,849.94,9.95,236.93,"Fossa, fossae",1985,From albedo feature name.
Ulysses Patera,Mars,57.86,2.95,238.58,"Patera, paterae",1973,Classical albedo feature name.
Ulysses Tholus,Mars,102.47,2.96,238.50,"Tholus, tholi","Sep 19, 2007",Classical albedo feature name.
Ulyxis Rupes,Mars,383.09,-68.78,160.02,"Rupes, rupēs",1976,Classical albedo feature name.
Umatac,Mars,17.16,42.52,137.26,"Crater, craters",1979,"Town in Guam, USA."
Umbra,Mars,0.00,49.67,70.00,Albedo Feature,1958,Means “;Shadow“; in Latin.
Una Vallis,Mars,5.00,18.29,77.07,"Vallis, valles","Jan 17, 2020",River in Bosnia and Herzegovina and Croatia.
Uranius Dorsum,Mars,542.08,23.79,284.96,"Dorsum, dorsa",1985,Named for albedo feature.
Uranius Fossae,Mars,394.11,25.29,269.87,"Fossa, fossae",1985,Classical albedo feature name.
Uranius Mons,Mars,265.17,26.90,267.85,"Mons, montes","Sep 19, 2007",Classical albedo feature name.
Uranius Patera,Mars,114.00,26.32,267.20,"Patera, paterae",1973,Classical albedo feature name.
Uranius Tholus,Mars,61.39,26.25,262.43,"Tholus, tholi",1973,Classical albedo feature name.
Urk,Mars,2.89,23.11,111.42,"Crater, craters",1988,Town in Netherlands.
Usiku Cavus,Mars,42.00,-11.20,263.70,"Cavus, cavi","Nov 06, 2017",Swahili word for night.
Utan,Mars,4.73,24.24,113.81,"Crater, craters",1988,Town in Russia.
Utopia,Mars,0.00,49.67,110.00,Albedo Feature,1958,"Greek, meaning “;nowhere“;; ideal state."
Utopia Planitia,Mars,3560.45,46.74,117.52,"Planitia, planitiae",1973,Classical albedo feature name.
Utopia Rupēs,Mars,2492.68,43.53,86.03,"Rupes, rupēs",2003,"Named for calssical albedo feature at 55N, 260W."
Uzboi Vallis,Mars,353.53,-29.46,323.02,"Vallis, valles",1976,Dry riverbed in Russia.
Uzer,Mars,9.24,-1.22,358.25,"Crater, craters","Sep 14, 2006",Town in France.
Vaals,Mars,10.85,-3.96,327.03,"Crater, craters",1976,Town in the Netherlands.
Vaduz,Mars,2.00,38.24,15.79,"Crater, craters","Aug 23, 2010",Capital of the Principality of Liechtenstein.
Valga,Mars,15.70,-44.32,323.36,"Crater, craters",1976,Town in Estonia.
Valles Marineris,Mars,3761.28,-14.01,301.41,"Vallis, valles",1973,General name of the system of canyons honoring the scientific team of the Mariner 9 program.
Valverde,Mars,34.92,20.10,304.24,"Crater, craters",1976,Town in the Dominican Republic.
Varahamihira,Mars,61.00,15.34,337.86,"Crater, craters","Dec 16, 2022",Indian mathematician and astronomer (505-587).
Varus Valles,Mars,90.12,-8.57,204.01,"Vallis, valles",1988,"Classical name for present Var River, France."
Vastitas Borealis,Mars,2002.91,87.73,32.53,"Vastitas, vastitates",1973,Classical albedo feature name.
Vätö,Mars,17.24,-43.61,306.31,"Crater, craters",1976,Town in Sweden.
Vaux,Mars,5.99,17.96,327.21,"Crater, craters",1976,Town in France.
Vedra Valles,Mars,118.00,19.12,304.52,"Vallis, valles",1976,Ancient European river (Great Britain).
Verde Vallis,Mars,133.00,-0.50,29.88,"Vallis, valles",2000,"River in Arizona, USA."
Verlaine,Mars,38.84,-9.22,64.12,"Crater, craters",1994,Town in France.
Vernal,Mars,55.51,5.90,355.55,"Crater, craters","Dec 14, 2006","Town in Utah, USA."
Very,Mars,114.81,-49.17,182.97,"Crater, craters",1973,Frank W.; American astronomer (1852-1927).
Viana,Mars,29.03,19.18,104.81,"Crater, craters",1976,Town in Brazil.
Vichada Valles,Mars,438.31,-19.87,88.13,"Vallis, valles",2006,River in Colombia.
Victoria,Mars,0.88,-2.05,354.50,"Crater, craters","Dec 19, 2008",Town in the Republic of Seychelles.
Vik,Mars,22.32,-36.09,296.06,"Crater, craters",1979,Town in Iceland.
Vils,Mars,6.68,39.04,348.32,"Crater, craters",1976,Town in Austria.
Vinogradov,Mars,209.66,-19.83,322.26,"Crater, craters",1979,Aleksander P.; Soviet geochemist (1895-1975).
Vinogradsky,Mars,66.26,-56.13,143.85,"Crater, craters",1973,Sergei N.; Russian microbiologist (1856-1953).
Virrat,Mars,50.67,-30.73,257.12,"Crater, craters",1991,Town in Finland.
Vishniac,Mars,80.47,-76.52,84.12,"Crater, craters",1976,Wolf V.; American microbiologist (1922-1974).
Vistula Valles,Mars,193.00,13.41,308.03,"Vallis, valles",1985,Classical name for modern Wistla River in Poland.
Vivero,Mars,27.13,48.97,118.83,"Crater, craters",1979,Town in Spain.
Voeykov,Mars,75.45,-32.11,283.86,"Crater, craters",1979,A. I.; Russian climatologist and geographer (1842-1916).
Vogel,Mars,120.69,-36.77,346.72,"Crater, craters",1973,Hermann Carl; German astronomer (1841-1907).
Volgograd,Mars,1.59,48.10,135.03,"Crater, craters",1979,Soviet launch site.
Vol'sk,Mars,8.46,23.00,308.76,"Crater, craters",1976,Town in Russia.
Von Kármán,Mars,90.29,-64.27,301.30,"Crater, craters",1973,Theodore; Hungarian-American aeronautical engineer (1881-1963).
Voo,Mars,2.13,-26.94,340.01,"Crater, craters",1976,Town in Kenya.
Voza,Mars,2.71,23.34,306.47,"Crater, craters",1988,Town in Solomon Islands.
Vulcani Pelagus,Mars,0.00,-34.68,345.00,Albedo Feature,1958,"Named for Vulcan, Roman god of fire."
Wabash,Mars,40.71,21.36,326.36,"Crater, craters",1976,"Town in Indiana, USA."
Wafra,Mars,30.20,4.25,148.54,"Crater, craters","Jun 03, 2013",Town in Kuwait.
Wahoo,Mars,63.07,23.23,326.32,"Crater, craters",1976,"Town in Nebraska, USA."
Waikato Vallis,Mars,228.03,-33.33,113.78,"Vallis, valles","Jun 21, 2010",River in New Zealand.
Wajir,Mars,11.85,-27.02,105.54,"Crater, craters",1991,Town in Kenya.
Wallace,Mars,170.78,-52.48,110.90,"Crater, craters",1973,Alfred R.; British biologist (1823-1913).
Walla Walla Vallis,Mars,22.99,-9.88,305.54,"Vallis, valles",2006,"River in Washington, USA."
Wallops,Mars,1.84,46.59,132.72,"Crater, craters",1979,American launch site.
Wallula,Mars,12.13,-9.92,305.60,"Crater, craters",2006,"Town in Washington, USA."
Warra,Mars,10.12,20.75,322.37,"Crater, craters",1976,Town in Australia.
Warrego Valles,Mars,205.08,-41.84,267.85,"Vallis, valles",1979,Modern Australian River.
Waspam,Mars,41.60,20.45,303.37,"Crater, craters",1976,Town in Nicaragua.
Wassamu,Mars,16.30,25.57,306.79,"Crater, craters",1976,Town in Japan.
Wau,Mars,6.79,-44.86,317.39,"Crater, craters",1976,Town in New Guinea.
Weert,Mars,9.49,19.71,308.31,"Crater, craters",1976,Town in the Netherlands. (Spelling corrected from Weer.)
Wegener,Mars,68.51,-64.30,355.93,"Crater, craters",1973,Alfred L.; German geophysicist (1880-1930).
Weinbaum,Mars,82.01,-65.53,114.57,"Crater, craters",1973,Stanley G.; American novelist (1902-1935).
Wells,Mars,98.28,-59.94,122.40,"Crater, craters",1973,Herbert G.; British novelist (1866-1946).
Wenjiashi,Mars,18.00,25.22,109.44,"Crater, craters","Dec 03, 2021",Town in China.
Wenjiashi Mensa,Mars,4.00,24.81,109.57,"Mensa, mensae","Dec 03, 2021","Named for nearby crater, Wenjiashi."
Wenjiashi Tholi,Mars,22.03,24.75,109.77,"Tholus, tholi","Dec 03, 2021","Named for nearby crater, Wenjiashi."
Wer,Mars,3.21,45.67,353.81,"Crater, craters",1976,Town in India.
Wicklow,Mars,21.50,-2.01,319.47,"Crater, craters",1976,Town in Ireland.
Wien,Mars,115.14,-10.57,139.75,"Crater, craters",1976,Wilhelm; German physicist (1864-1928).
Williams,Mars,123.20,-18.39,195.86,"Crater, craters",1973,Arthur S.; British astronomer (1861-1938).
Wilmington,Mars,1.35,21.60,312.53,"Crater, craters",1979,American colonial town (Delaware).
Wiltz,Mars,1.26,15.54,159.21,"Crater, craters","Jul 01, 2008",Town in Luxembourg.
Windfall,Mars,17.55,-2.09,316.67,"Crater, craters",1976,"Town in Alberta, Canada."
Wink,Mars,10.16,-6.51,318.66,"Crater, craters",1976,"Town in Texas, USA."
Winslow,Mars,1.08,-3.74,59.16,"Crater, craters",2006,Town in Arizona.
Wirtz,Mars,120.26,-48.24,334.14,"Crater, craters",1973,Carl Wilhelm; German astronomer (1876-1939).
Wislicenus,Mars,140.15,-18.17,11.39,"Crater, craters",1973,Walter; German astronomer (1859-1905).
W. Mareotis Tholus,Mars,13.19,35.56,272.04,"Tholus, tholi",1991,Classical albedo name.
Woking,Mars,9.53,5.12,82.99,"Crater, craters","Sep 14, 2006",Town in England.
Woolgar,Mars,15.31,34.66,274.55,"Crater, craters",1991,Town in Australia.
Woomera,Mars,2.26,48.07,132.62,"Crater, craters",1979,Australian launch site.
Worcester,Mars,24.05,26.61,309.63,"Crater, craters",1988,"Town in New York, USA."
Wright,Mars,113.78,-58.51,208.99,"Crater, craters",1973,William H.; American astronomer (1871-1959).
Wukan,Mars,13.00,-46.18,18.83,"Crater, craters","Mar 23, 2022","Village in Lufeng City, Guangdong Province, China."
Wukari,Mars,38.21,-31.81,257.20,"Crater, craters",1991,Town in Nigeria.
Wulai,Mars,50.50,10.24,0.99,"Crater, craters","Aug 31, 2018",Town in Taiwan.
[Wum],Mars,0.00,15.92,113.80,"Crater, craters",1988,Town in Cameroon. Name dropped because crater cannot be located on imagery.
Wuxing,Mars,0.35,24.91,110.10,"Crater, craters","Dec 03, 2021",Town in China.
Wynn-Williams,Mars,66.31,-55.10,60.21,"Crater, craters","Dec 14, 2006",David D.; English astrobiologist (1946-2002).
Xainza,Mars,23.96,0.78,356.06,"Crater, craters","Sep 14, 2006",Town in China.
Xanthe,Mars,0.00,9.88,310.00,Albedo Feature,1958,“;Golden-Yellow Land.“;
Xanthe Chaos,Mars,34.37,11.87,317.78,"Chaos, chaoses",2006,Classical albedo feature name.
Xanthe Dorsa,Mars,0.00,35.90,325.96,"Dorsum, dorsa",1976,Classical albedo feature name.
Xanthe Montes,Mars,499.32,18.13,305.08,"Mons, montes",2006,Classical albedo feature name.
Xanthe Patera,Mars,55.00,-3.02,313.12,"Patera, paterae","Jun 10, 2024","Named for classical albedo feature name, Xanthe."
Xanthe Scopulus,Mars,59.48,19.38,307.49,"Scopulus, scopuli",1988,Classical albedo feature name.
Xanthe Terra,Mars,1867.65,1.60,311.95,"Terra, terrae",1979,Classical albedo feature name.
Xibaipo,Mars,2.00,25.66,110.11,"Crater, craters","Dec 03, 2021",Town in China.
Xui,Mars,3.15,15.09,112.63,"Crater, craters",1988,Town in Brazil.
Yaiza,Mars,26.00,-2.64,79.79,"Crater, craters","May 18, 2022",Town in Canary Islands.
Yakima,Mars,12.53,43.03,356.85,"Crater, craters",1976,"Town in Washington, USA."
Yala,Mars,19.65,17.37,321.42,"Crater, craters",1976,Town in Thailand.
Yalata,Mars,4.74,21.81,106.17,"Crater, craters",1988,Town in Australia.
Yalgoo,Mars,17.38,4.93,84.23,"Crater, craters","Sep 14, 2006",Town in Australia.
Yangliuqing,Mars,0.50,24.89,110.06,"Crater, craters","Dec 03, 2021",Town in China.
Yaodian,Mars,2.00,25.03,109.70,"Crater, craters","Dec 03, 2021",Town in China.
Yaodian Fossae,Mars,15.00,25.12,109.84,"Fossa, fossae","Dec 03, 2021","Named for nearby crater, Yaodian."
Yaodian Tholus,Mars,0.80,25.16,109.86,"Tholus, tholi","Dec 03, 2021","Named for nearby crater, Yaodian."
Yaonis Regio,Mars,0.00,-39.67,40.00,Albedo Feature,1958,Named for Chinese Emperor Yao; flood occurred during his reign.
Yar,Mars,6.18,22.27,320.85,"Crater, craters",1976,Town in Russia.
Yaren,Mars,9.19,-43.88,222.55,"Crater, craters","Nov 25, 2009",Town in Nauru.
Yat,Mars,7.46,18.13,330.97,"Crater, craters",1976,Town in Niger.
Yebra,Mars,4.85,20.79,105.69,"Crater, craters",1988,Town in Spain.
Yegros,Mars,13.98,-22.30,336.34,"Crater, craters",1976,Town in Paraguay.
Yelapa,Mars,29.00,3.83,1.13,"Crater, craters","Aug 31, 2018",Town in Mexico.
Yellowknife,Mars,0.12,-4.58,137.44,"Crater, craters","Sep 10, 2012","Town in the Northwest Territories, Canada."
Yelwa,Mars,8.20,31.12,212.37,"Crater, craters","Feb 16, 2018",Town in Nigeria
Yorktown,Mars,8.01,22.88,311.35,"Crater, craters",1976,American colonial town (Virginia).
Yoro,Mars,9.61,22.80,331.96,"Crater, craters",1976,Town in Honduras.
Yungay,Mars,19.69,-43.87,315.25,"Crater, craters",1976,Town in Peru.
Yuty,Mars,19.06,22.16,325.91,"Crater, craters",1976,Town in Paraguay.
Zaim,Mars,24.00,18.08,336.97,"Crater, craters","Feb 10, 2020",Town in Moldova.
Zarand,Mars,2.78,-3.41,358.50,"Crater, craters","Sep 14, 2006",Town in Iran.
Zaranj,Mars,27.41,12.09,113.05,"Crater, craters","Feb 26, 2008",Town in Afghanistan.
Zarqa Valles,Mars,21.37,0.32,80.59,"Vallis, valles","Jun 13, 2011",River in Jordan.
Zea Dorsa,Mars,249.02,-48.87,80.54,"Dorsum, dorsa",1979,Classical albedo feature name.
Zephyria,Mars,0.00,0.00,165.00,Albedo Feature,1958,Land of the west wind.
Zephyria Fluctus,Mars,42.00,0.72,155.53,"Fluctus, fluctūs","Jan 17, 2014",Classical albedo feature name.
Zephyria Mensae,Mars,333.61,-11.62,171.98,"Mensa, mensae",1985,Albedo feature name.
Zephyria Planum,Mars,575.11,-1.08,153.73,"Planum, plana",2006,Classical albedo feature name.
Zephyria Tholus,Mars,35.95,-19.75,172.92,"Tholus, tholi",1997,Albedo feature name.
Zephyrus Fossae,Mars,306.19,23.93,144.19,"Fossa, fossae",1985,Albedo feature name.
Zeus Patera,Mars,65.00,18.39,227.07,"Patera, paterae","Oct 16, 2017","Greek sky, thunder and lightning god, who ruled as king of the gods of Mount Olympus."
